,predicted,targets,R_mean
8333,1.0,1.0,0.28807113
8334,6.0,6.0,0.08192238
8335,3.0,3.0,0.3778678
8336,5.0,5.0,0.20550592
8337,8.0,8.0,0.117249176
8338,8.0,8.0,0.09018542
8339,7.0,7.0,0.032541547
8340,6.0,6.0,0.14218983
8341,5.0,5.0,0.11114253
8342,5.0,5.0,0.20045626
8343,5.0,5.0,0.16968632
8344,9.0,9.0,0.38943002
8345,7.0,7.0,0.057792936
8346,1.0,1.0,0.10445032
8347,8.0,8.0,0.045326155
8348,2.0,2.0,0.28844756
8349,5.0,5.0,0.4952126
8350,7.0,7.0,0.24223515
8351,0.0,0.0,0.31460196
8352,0.0,0.0,0.3534568
8353,6.0,6.0,0.0426664
8354,8.0,8.0,0.08253891
8355,3.0,3.0,0.040114857
8356,5.0,5.0,0.32722077
8357,1.0,1.0,0.31065655
8358,9.0,9.0,0.42163062
8359,1.0,1.0,0.19042984
8360,0.0,0.0,0.26356822
8361,4.0,4.0,0.08850708
8362,2.0,2.0,0.2526993
8363,6.0,6.0,0.057772942
8364,8.0,8.0,0.101758756
8365,0.0,0.0,0.07470171
8366,6.0,6.0,0.13999358
8367,9.0,9.0,0.3000585
8368,9.0,9.0,0.17238185
8369,3.0,3.0,0.17207225
8370,9.0,9.0,0.06351066
8371,4.0,4.0,0.3039566
8372,4.0,4.0,0.15642695
8373,3.0,3.0,0.11856293
8374,3.0,3.0,0.19720252
8375,2.0,2.0,0.17460103
8376,9.0,9.0,0.07251318
8377,2.0,2.0,0.13457587
8378,2.0,2.0,0.06835715
8379,3.0,3.0,0.14974007
8380,3.0,3.0,0.059276033
8381,4.0,4.0,0.08745186
8382,1.0,1.0,0.18957141
8383,2.0,2.0,0.14436714
8384,4.0,4.0,0.3136609
8385,7.0,7.0,0.14398527
8386,3.0,3.0,0.36584935
8387,9.0,9.0,0.14136073
8388,9.0,9.0,0.5765539
8389,9.0,9.0,0.19054715
8390,9.0,9.0,0.5544459
8391,0.0,0.0,0.151199
8392,1.0,1.0,0.40788004
8393,4.0,4.0,0.019651636
8394,1.0,1.0,0.061308943
8395,1.0,1.0,0.2188715
8396,6.0,6.0,0.15560968
8397,5.0,5.0,0.14643651
8398,4.0,4.0,0.065486126
8399,8.0,8.0,0.1980121
8400,0.0,0.0,0.2726289
8401,6.0,6.0,0.24290061
8402,0.0,0.0,0.06912866
8403,0.0,0.0,0.23036672
8404,0.0,0.0,0.05948134
8405,8.0,8.0,0.16669811
8406,6.0,6.0,0.14384255
8407,7.0,7.0,0.5893717
8408,2.0,2.0,0.44617972
8409,7.0,7.0,0.34262204
8410,1.0,1.0,0.05067022
8411,1.0,1.0,0.013187458
8412,9.0,9.0,0.6044095
8413,3.0,3.0,0.023686673
8414,9.0,9.0,0.2482784
8415,4.0,4.0,0.27915925
8416,0.0,0.0,0.36237186
8417,2.0,2.0,0.12270653
8418,6.0,6.0,0.2340647
8419,5.0,5.0,0.23461418
8420,6.0,6.0,0.5317155
8421,9.0,9.0,0.3102134
8422,2.0,2.0,0.070797704
8423,0.0,0.0,0.016855128
8424,0.0,0.0,0.093456514
8425,1.0,1.0,0.2948141
8426,9.0,9.0,0.3121832
8427,5.0,5.0,0.12239443
8428,2.0,2.0,0.022629617
8429,7.0,7.0,0.24508056
8430,0.0,0.0,0.07114641
8431,8.0,8.0,0.16469495
8432,6.0,6.0,0.02507716
8433,5.0,5.0,0.25782967
8434,5.0,5.0,0.36127606
8435,3.0,3.0,0.19270587
8436,8.0,8.0,0.0901808
8437,1.0,1.0,0.1840115
8438,3.0,3.0,0.4292093
8439,3.0,3.0,0.06956394
8440,8.0,8.0,0.18569782
8441,7.0,7.0,0.03973123
8442,1.0,1.0,0.29336235
8443,4.0,4.0,0.27995336
8444,2.0,2.0,0.2940589
8445,1.0,1.0,0.16884275
8446,4.0,4.0,0.051595885
8447,5.0,5.0,0.17893846
8448,1.0,1.0,0.3276987
8449,1.0,1.0,0.51142305
8450,3.0,3.0,0.3184816
8451,1.0,1.0,0.5286269
8452,2.0,2.0,0.027125796
8453,4.0,4.0,0.12099461
8454,1.0,1.0,0.30299154
8455,5.0,5.0,0.6292495
8456,6.0,6.0,0.031231005
8457,2.0,2.0,0.09723794
8458,4.0,4.0,0.015331566
8459,1.0,1.0,0.009199419
8460,4.0,4.0,0.077514865
8461,7.0,7.0,0.108075805
8462,7.0,7.0,0.080042064
8463,7.0,7.0,0.3488058
8464,2.0,2.0,0.22820212
8465,2.0,2.0,0.069057845
8466,9.0,9.0,0.14182778
8467,9.0,9.0,0.10160043
8468,1.0,1.0,0.17319153
8469,5.0,5.0,0.08737742
8470,3.0,3.0,0.5379355
8471,4.0,4.0,0.5855391
8472,2.0,2.0,0.048772357
8473,1.0,1.0,0.027636198
8474,0.0,0.0,0.2907578
8475,5.0,5.0,0.22559577
8476,1.0,1.0,0.31361112
8477,1.0,1.0,0.5963788
8478,5.0,5.0,0.005683604
8479,6.0,6.0,0.29075727
8480,2.0,2.0,0.037597474
8481,0.0,0.0,0.20135789
8482,8.0,8.0,0.029675711
8483,0.0,0.0,0.068675384
8484,5.0,5.0,0.08335671
8485,2.0,2.0,0.042935237
8486,9.0,9.0,0.09497943
8487,1.0,1.0,0.12442741
8488,7.0,7.0,0.03695477
8489,5.0,5.0,0.07036389
8490,7.0,7.0,0.34904614
8491,1.0,1.0,0.2860252
8492,9.0,9.0,0.12086652
8493,9.0,9.0,0.05330387
8494,1.0,1.0,0.039252203
8495,6.0,6.0,0.44308358
8496,6.0,6.0,0.06640942
8497,9.0,9.0,0.30173203
8498,9.0,9.0,0.07951342
8499,5.0,5.0,0.24899691
8500,3.0,3.0,0.34562922
8501,2.0,2.0,0.1339395
8502,3.0,3.0,0.28141576
8503,1.0,1.0,0.064414755
8504,6.0,6.0,0.13107294
8505,2.0,2.0,0.13901508
8506,8.0,8.0,0.26387727
8507,7.0,7.0,0.09888385
8508,8.0,8.0,0.0062237205
8509,8.0,8.0,0.31405166
8510,5.0,5.0,0.5136938
8511,8.0,8.0,0.03608674
8512,3.0,3.0,0.18376617
8513,4.0,4.0,0.2032803
8514,3.0,3.0,0.16342331
8515,6.0,6.0,0.31649125
8516,2.0,2.0,0.39072168
8517,9.0,9.0,0.060292356
8518,1.0,1.0,0.003176229
8519,1.0,1.0,0.22753708
8520,4.0,4.0,0.4564749
8521,0.0,0.0,0.10357293
8522,6.0,6.0,0.20352672
8523,6.0,6.0,0.22357436
8524,3.0,3.0,0.115916036
8525,5.0,5.0,0.57459253
8526,6.0,6.0,0.4204745
8527,9.0,9.0,0.45540512
8528,6.0,6.0,0.097050644
8529,1.0,1.0,0.25624675
8530,7.0,7.0,0.17186941
8531,5.0,5.0,0.16264796
8532,8.0,8.0,0.3998407
8533,0.0,0.0,0.32086954
8534,8.0,8.0,0.288649
8535,2.0,2.0,0.27878544
8536,8.0,8.0,0.11979781
8537,2.0,2.0,0.227334
8538,0.0,0.0,0.016995784
8539,2.0,2.0,0.1593651
8540,4.0,4.0,0.27238533
8541,1.0,1.0,0.013549477
8542,9.0,9.0,0.09065876
8543,8.0,8.0,0.25199383
8544,7.0,7.0,0.11540113
8545,5.0,5.0,0.09757695
8546,3.0,3.0,0.027140023
8547,8.0,8.0,0.14729846
8548,2.0,2.0,0.09421006
8549,7.0,7.0,0.08865732
8550,0.0,0.0,0.30183825
8551,6.0,6.0,0.02921397
8552,4.0,4.0,0.06905125
8553,8.0,8.0,0.09162738
8554,5.0,5.0,0.09638755
8555,3.0,3.0,0.017792815
8556,8.0,8.0,0.062414106
8557,0.0,0.0,0.26848498
8558,5.0,5.0,0.39040616
8559,7.0,7.0,0.012252212
8560,2.0,2.0,0.40569204
8561,1.0,1.0,0.3777833
8562,1.0,1.0,0.00407296
8563,0.0,0.0,0.5203846
8564,9.0,9.0,0.17569186
8565,7.0,7.0,0.15865047
8566,6.0,6.0,0.086871155
8567,1.0,1.0,0.17702273
8568,0.0,0.0,0.33058202
8569,4.0,4.0,0.18340613
8570,8.0,8.0,0.105531365
8571,3.0,3.0,0.040028177
8572,2.0,2.0,0.18364182
8573,4.0,4.0,0.47271243
8574,9.0,9.0,0.16556554
8575,0.0,0.0,0.04311681
8576,2.0,2.0,0.09189467
8577,3.0,3.0,0.16173266
8578,7.0,7.0,0.17876452
8579,6.0,6.0,0.45943123
8580,0.0,0.0,0.46665716
8581,0.0,0.0,0.2911244
8582,3.0,3.0,0.024614532
8583,3.0,3.0,0.028891139
8584,0.0,0.0,0.31373048
8585,2.0,2.0,0.18135285
8586,2.0,2.0,0.019847075
8587,3.0,3.0,0.46894813
8588,1.0,1.0,0.20597987
8589,5.0,5.0,0.11841958
8590,7.0,7.0,0.063649796
8591,8.0,8.0,0.14051957
8592,9.0,9.0,0.3477016
8593,1.0,1.0,0.13721144
8594,6.0,6.0,0.47731793
8595,6.0,6.0,0.18500686
8596,7.0,7.0,0.5559465
8597,4.0,4.0,0.4251771
8598,9.0,9.0,0.2872551
8599,0.0,0.0,0.23690543
8600,1.0,1.0,0.0073944414
8601,3.0,3.0,0.42571795
8602,8.0,8.0,0.14139071
8603,7.0,7.0,0.35226575
8604,0.0,0.0,0.024755578
8605,6.0,6.0,0.059704408
8606,2.0,2.0,0.32231897
8607,3.0,3.0,0.030443827
8608,8.0,8.0,0.09806124
8609,7.0,7.0,0.030890502
8610,3.0,3.0,0.3410131
8611,5.0,5.0,0.014251798
8612,2.0,2.0,0.13906828
8613,8.0,8.0,0.33380085
8614,1.0,1.0,0.09221259
8615,9.0,9.0,0.5905126
8616,3.0,3.0,0.13389364
8617,2.0,2.0,0.07921743
8618,8.0,8.0,0.05196343
8619,1.0,1.0,0.5686811
8620,0.0,0.0,0.11306203
8621,4.0,4.0,0.110636644
8622,4.0,4.0,0.17535616
8623,1.0,1.0,0.14092623
8624,7.0,7.0,0.13252577
8625,0.0,0.0,0.06650083
8626,1.0,1.0,0.3036768
8627,8.0,8.0,0.21364008
8628,9.0,9.0,0.2911779
8629,5.0,5.0,0.039806157
8630,7.0,7.0,0.16548137
8631,2.0,2.0,0.0068445164
8632,2.0,2.0,0.056998335
8633,3.0,3.0,0.33403254
8634,9.0,9.0,0.3130529
8635,6.0,6.0,0.28446335
8636,1.0,1.0,0.08111902
8637,9.0,9.0,0.21765
8638,1.0,1.0,0.14666247
8639,5.0,5.0,0.19980206
8640,3.0,3.0,0.19372162
8641,1.0,1.0,0.095747076
8642,7.0,7.0,0.12569824
8643,7.0,7.0,0.026052766
8644,2.0,2.0,0.23347685
8645,1.0,1.0,0.022491042
8646,2.0,2.0,0.05788754
8647,0.0,0.0,0.33347654
8648,3.0,3.0,0.38111675
8649,2.0,2.0,0.3935256
8650,2.0,2.0,0.36095247
8651,9.0,9.0,0.07147599
8652,6.0,6.0,0.29128194
8653,3.0,3.0,0.19000624
8654,3.0,3.0,0.047541905
8655,1.0,1.0,0.12692764
8656,7.0,7.0,0.06674545
8657,3.0,3.0,0.042434845
8658,7.0,7.0,0.04303103
8659,0.0,0.0,0.16356556
8660,8.0,8.0,0.33194995
8661,1.0,1.0,0.4539233
8662,2.0,2.0,0.24856599
8663,2.0,2.0,0.058823876
8664,4.0,4.0,0.39834043
8665,0.0,0.0,0.19890343
8666,7.0,7.0,0.025492446
8667,7.0,7.0,0.0851228
8668,8.0,8.0,0.26250824
8669,9.0,9.0,0.03068594
8670,1.0,1.0,0.23939516
8671,6.0,6.0,0.098793074
8672,1.0,1.0,0.12640336
8673,5.0,5.0,0.012932775
8674,0.0,0.0,0.20446534
8675,4.0,4.0,0.41500914
8676,1.0,1.0,0.23037322
8677,4.0,4.0,0.061929647
8678,7.0,7.0,0.22322603
8679,0.0,0.0,0.014499583
8680,6.0,6.0,0.3034981
8681,7.0,7.0,0.2390858
8682,3.0,3.0,0.19768374
8683,6.0,6.0,0.24548915
8684,1.0,1.0,0.21956593
8685,8.0,8.0,0.0918294
8686,1.0,1.0,0.18415362
8687,1.0,1.0,0.09971755
8688,0.0,0.0,0.2039009
8689,1.0,1.0,0.16236137
8690,5.0,5.0,0.48635477
8691,9.0,9.0,0.21540475
8692,8.0,8.0,0.28289455
8693,2.0,2.0,0.09703233
8694,9.0,9.0,0.24517648
8695,8.0,8.0,0.20834051
8696,9.0,9.0,0.054931216
8697,9.0,9.0,0.018149648
8698,3.0,3.0,0.015559603
8699,8.0,8.0,0.12009804
8700,8.0,8.0,0.3785473
8701,4.0,4.0,0.14450125
8702,7.0,7.0,0.09358489
8703,5.0,5.0,0.10312646
8704,6.0,6.0,0.052401744
8705,9.0,9.0,0.14134233
8706,2.0,2.0,0.0445233
8707,5.0,5.0,0.10763396
8708,9.0,9.0,0.3586364
8709,1.0,1.0,0.17271745
8710,3.0,3.0,0.33647597
8711,5.0,5.0,0.24869618
8712,7.0,7.0,0.029069265
8713,1.0,1.0,0.07248606
8714,5.0,5.0,0.1689561
8715,4.0,4.0,0.43446642
8716,6.0,6.0,0.2383465
8717,2.0,2.0,0.058036797
8718,8.0,8.0,0.22960743
8719,6.0,6.0,0.18706205
8720,9.0,9.0,0.03574076
8721,7.0,7.0,0.4470289
8722,9.0,9.0,0.3311186
8723,6.0,6.0,0.14215595
8724,0.0,0.0,0.22196865
8725,9.0,9.0,0.15231198
8726,1.0,1.0,0.12884913
8727,4.0,4.0,0.5830386
8728,4.0,4.0,0.11502601
8729,4.0,4.0,0.080210984
8730,9.0,9.0,0.21455015
8731,6.0,6.0,0.07271369
8732,0.0,0.0,0.1122958
8733,0.0,0.0,0.2840178
8734,7.0,7.0,0.057159893
8735,4.0,4.0,0.07717494
8736,1.0,1.0,0.16658181
8737,5.0,5.0,0.121960245
8738,7.0,7.0,0.2103773
8739,8.0,8.0,0.33950603
8740,2.0,2.0,0.021932064
8741,4.0,4.0,0.3553204
8742,3.0,3.0,0.19570263
8743,0.0,0.0,0.43201903
8744,7.0,7.0,0.009968059
8745,6.0,6.0,0.26947302
8746,2.0,2.0,0.22630262
8747,1.0,1.0,0.1173603
8748,6.0,6.0,0.029563885
8749,1.0,1.0,0.14045535
8750,0.0,0.0,0.32325786
8751,0.0,0.0,0.64467657
8752,3.0,3.0,0.1927894
8753,9.0,9.0,0.22427766
8754,4.0,4.0,0.09913359
8755,3.0,3.0,0.11458603
8756,6.0,6.0,0.47775742
8757,0.0,0.0,0.01606265
8758,3.0,3.0,0.019290242
8759,2.0,2.0,0.0024528715
8760,3.0,3.0,0.062765904
8761,0.0,0.0,0.07487284
8762,3.0,3.0,0.30000013
8763,4.0,4.0,0.10667088
8764,6.0,6.0,0.12155827
8765,5.0,5.0,0.062427368
8766,0.0,0.0,0.0704781
8767,6.0,6.0,0.22917473
8768,1.0,1.0,0.13071895
8769,2.0,2.0,0.10198857
8770,3.0,3.0,0.3435487
8771,4.0,4.0,0.55916727
8772,1.0,1.0,0.22767286
8773,3.0,3.0,0.06748804
8774,9.0,9.0,0.037408877
8775,4.0,4.0,0.039478097
8776,9.0,9.0,0.1099557
8777,5.0,5.0,0.043079253
8778,3.0,3.0,0.01943385
8779,8.0,8.0,0.394986
8780,4.0,4.0,0.014598576
8781,8.0,8.0,0.05594917
8782,8.0,8.0,0.1649893
8783,6.0,6.0,0.14062092
8784,8.0,8.0,0.1610307
8785,3.0,3.0,0.08175194
8786,5.0,5.0,0.18020691
8787,6.0,6.0,0.04398532
8788,1.0,1.0,0.25417078
8789,7.0,7.0,0.11076958
8790,2.0,2.0,0.25610054
8791,4.0,4.0,0.06323233
8792,7.0,7.0,0.060517043
8793,3.0,3.0,0.14965478
8794,2.0,2.0,0.34242794
8795,5.0,5.0,0.056154106
8796,7.0,7.0,0.59783787
8797,7.0,7.0,0.016966885
8798,8.0,8.0,0.1566007
8799,2.0,2.0,0.14244291
8800,7.0,7.0,0.09659252
8801,8.0,8.0,0.23864162
8802,7.0,7.0,0.24361494
8803,6.0,6.0,0.05020915
8804,6.0,6.0,0.34982637
8805,2.0,2.0,0.57527864
8806,1.0,1.0,0.1483928
8807,8.0,8.0,0.36582613
8808,2.0,2.0,0.40430722
8809,8.0,8.0,0.15190978
8810,3.0,3.0,0.05116673
8811,0.0,0.0,0.18394542
8812,0.0,0.0,0.019125903
8813,3.0,3.0,0.39299765
8814,3.0,3.0,0.049286257
8815,5.0,5.0,0.10219713
8816,2.0,2.0,0.23373067
8817,8.0,8.0,0.016170042
8818,7.0,7.0,0.80065864
8819,4.0,4.0,0.05448943
8820,1.0,1.0,0.28339407
8821,0.0,0.0,0.14646912
8822,1.0,1.0,0.068114236
8823,7.0,7.0,0.041574627
8824,9.0,9.0,0.32048056
8825,2.0,2.0,0.14122519
8826,0.0,0.0,0.049515218
8827,1.0,1.0,0.22060992
8828,0.0,0.0,0.14685747
8829,6.0,6.0,0.29326636
8830,8.0,8.0,0.06552602
8831,2.0,2.0,0.5868455
8832,7.0,7.0,0.18404073
8833,5.0,5.0,0.08832729
8834,5.0,5.0,0.19838087
8835,7.0,7.0,0.0930214
8836,9.0,9.0,0.015444582
8837,2.0,2.0,0.20942351
8838,8.0,8.0,0.019535495
8839,0.0,0.0,0.011631881
8840,2.0,2.0,0.09203821
8841,7.0,7.0,0.020617492
8842,3.0,3.0,0.4286283
8843,0.0,0.0,0.06898624
8844,4.0,4.0,0.0003101127
8845,3.0,3.0,0.1679525
8846,9.0,9.0,0.43934962
8847,9.0,9.0,0.08291448
8848,0.0,0.0,0.37085173
8849,6.0,6.0,0.32736522
8850,0.0,0.0,0.29747397
8851,3.0,3.0,0.030352198
8852,3.0,3.0,0.06917442
8853,4.0,4.0,0.0573007
8854,1.0,1.0,0.24554074
8855,9.0,9.0,0.2635882
8856,9.0,9.0,0.2230568
8857,9.0,9.0,0.048661664
8858,5.0,5.0,0.1701998
8859,8.0,8.0,0.38523695
8860,4.0,4.0,0.117745765
8861,7.0,7.0,0.043619774
8862,8.0,8.0,0.19584864
8863,6.0,6.0,0.10141793
8864,5.0,5.0,0.07434482
8865,1.0,1.0,0.02280101
8866,2.0,2.0,0.28822693
8867,0.0,0.0,0.31834653
8868,7.0,7.0,0.09009552
8869,5.0,5.0,0.114136524
8870,9.0,9.0,0.29162484
8871,8.0,8.0,0.46865872
8872,6.0,6.0,0.085911475
8873,3.0,3.0,0.5412598
8874,8.0,8.0,0.5537011
8875,0.0,0.0,0.10280333
8876,7.0,7.0,0.17729226
8877,2.0,2.0,0.27490038
8878,2.0,2.0,0.23800349
8879,5.0,5.0,0.4250499
8880,0.0,0.0,0.1608964
8881,6.0,6.0,0.06714074
8882,2.0,2.0,0.010224512
8883,3.0,3.0,0.10487121
8884,8.0,8.0,0.034794506
8885,2.0,2.0,0.22674237
8886,6.0,6.0,0.21526286
8887,0.0,0.0,0.2718702
8888,0.0,0.0,0.17924863
8889,8.0,8.0,0.17527184
8890,0.0,0.0,0.0064276764
8891,4.0,4.0,0.19550301
8892,3.0,3.0,0.09782352
8893,0.0,0.0,0.71089673
8894,7.0,7.0,0.16883443
8895,3.0,3.0,0.3246058
8896,7.0,7.0,0.18922885
8897,7.0,7.0,0.0399175
8898,6.0,6.0,0.38753268
8899,4.0,4.0,0.35972777
8900,8.0,8.0,0.17140652
8901,7.0,7.0,0.13029888
8902,3.0,3.0,0.016776903
8903,7.0,7.0,0.23685506
8904,8.0,8.0,0.10589625
8905,7.0,7.0,0.29267502
8906,6.0,6.0,0.014046816
8907,3.0,3.0,0.0133596435
8908,0.0,0.0,0.31021282
8909,5.0,5.0,0.09979484
8910,7.0,7.0,0.063054524
8911,1.0,1.0,0.03146239
8912,6.0,6.0,0.2596825
8913,2.0,2.0,0.24568789
8914,9.0,9.0,0.46188647
8915,2.0,2.0,0.28235778
8916,5.0,5.0,0.036425613
8917,9.0,9.0,0.21646656
8918,5.0,5.0,0.6061489
8919,5.0,5.0,0.024705304
8920,7.0,7.0,0.09194161
8921,1.0,1.0,0.26402172
8922,8.0,8.0,0.2953112
8923,4.0,4.0,0.04006067
8924,3.0,3.0,0.17239788
8925,9.0,9.0,0.30966464
8926,3.0,3.0,0.10792259
8927,1.0,1.0,0.3778726
8928,0.0,0.0,0.26906413
8929,9.0,9.0,0.21603449
8930,0.0,0.0,0.21968351
8931,5.0,5.0,0.20947692
8932,7.0,7.0,0.09844308
8933,0.0,0.0,0.015180511
8934,7.0,7.0,0.16765134
8935,5.0,5.0,0.10412966
8936,2.0,2.0,0.23400475
8937,6.0,6.0,0.23947906
8938,3.0,3.0,0.27111602
8939,0.0,0.0,0.5907729
8940,9.0,9.0,0.08582136
8941,3.0,3.0,0.15643683
8942,4.0,4.0,0.16078912
8943,9.0,9.0,0.057516374
8944,8.0,8.0,0.34460807
8945,8.0,8.0,0.20719312
8946,0.0,0.0,0.0054092733
8947,6.0,6.0,0.20660007
8948,3.0,3.0,0.3358018
8949,3.0,3.0,0.16035843
8950,7.0,7.0,0.2174063
8951,8.0,8.0,0.41043457
8952,8.0,8.0,0.26460883
8953,8.0,8.0,0.16560839
8954,7.0,7.0,0.1817102
8955,3.0,3.0,0.23736253
8956,6.0,6.0,0.14887027
8957,2.0,2.0,0.22085227
8958,3.0,3.0,0.24568583
8959,3.0,3.0,0.33579266
8960,0.0,0.0,0.08655004
8961,4.0,4.0,0.2033502
8962,2.0,2.0,0.057687603
8963,2.0,2.0,0.28202385
8964,9.0,9.0,0.03198685
8965,9.0,9.0,0.12060933
8966,3.0,3.0,0.005231018
8967,8.0,8.0,0.19143482
8968,8.0,8.0,0.036649503
8969,7.0,7.0,0.09913737
8970,9.0,9.0,0.17251836
8971,9.0,9.0,0.4034238
8972,2.0,2.0,0.078337446
8973,3.0,3.0,0.07947095
8974,6.0,6.0,0.15136625
8975,3.0,3.0,0.024171853
8976,7.0,7.0,0.14454122
8977,0.0,0.0,0.12773466
8978,1.0,1.0,0.28987902
8979,6.0,6.0,0.2339843
8980,5.0,5.0,0.36440647
8981,1.0,1.0,0.161641
8982,4.0,4.0,0.0011033397
8983,8.0,8.0,0.20280354
8984,5.0,5.0,0.21970187
8985,1.0,1.0,0.016856771
8986,1.0,1.0,0.112299114
8987,5.0,5.0,0.20967947
8988,3.0,3.0,0.120850116
8989,3.0,3.0,0.3321799
8990,1.0,1.0,0.44051337
8991,5.0,5.0,0.0041701063
8992,1.0,1.0,0.086920105
8993,9.0,9.0,0.23795098
8994,4.0,4.0,0.14919233
8995,7.0,7.0,0.4387222
8996,6.0,6.0,0.1540744
8997,1.0,1.0,0.6119624
8998,6.0,6.0,0.31364986
8999,6.0,6.0,0.10341407
9000,9.0,9.0,0.21987092
9001,7.0,7.0,0.046691112
9002,4.0,4.0,0.11772969
9003,4.0,4.0,0.07676154
9004,4.0,4.0,0.4136249
9005,0.0,0.0,0.013950379
9006,4.0,4.0,0.28631222
9007,1.0,1.0,0.4113838
9008,5.0,5.0,0.12569885
9009,4.0,4.0,0.076094136
9010,3.0,3.0,0.10993838
9011,2.0,2.0,0.01982832
9012,6.0,6.0,0.16400422
9013,9.0,9.0,0.24021462
9014,6.0,6.0,0.12998864
9015,2.0,2.0,0.16428465
9016,6.0,6.0,0.36244455
9017,6.0,6.0,0.045034327
9018,2.0,2.0,0.20222555
9019,7.0,7.0,0.09552989
9020,3.0,3.0,0.17615469
9021,1.0,1.0,0.44218186
9022,3.0,3.0,0.27227
9023,9.0,9.0,0.17622131
9024,7.0,7.0,0.24076799
9025,9.0,9.0,0.15739349
9026,1.0,1.0,0.1579477
9027,2.0,2.0,0.03826577
9028,8.0,8.0,0.19557194
9029,8.0,8.0,0.42529434
9030,9.0,9.0,0.13200848
9031,8.0,8.0,0.23668732
9032,3.0,3.0,0.22271237
9033,5.0,5.0,0.22139347
9034,8.0,8.0,0.44736975
9035,8.0,8.0,0.5270801
9036,7.0,7.0,0.11795735
9037,1.0,1.0,0.14996125
9038,0.0,0.0,0.18883534
9039,7.0,7.0,0.24647479
9040,2.0,2.0,0.35850352
9041,9.0,9.0,0.24003555
9042,4.0,4.0,0.122081965
9043,3.0,3.0,0.28684303
9044,5.0,5.0,0.29532772
9045,0.0,0.0,0.07058855
9046,5.0,5.0,0.2268247
9047,6.0,6.0,0.2638445
9048,4.0,4.0,0.0767206
9049,2.0,2.0,0.48738453
9050,3.0,3.0,0.444356
9051,4.0,4.0,0.041839838
9052,1.0,1.0,0.21286698
9053,4.0,4.0,0.35465944
9054,4.0,4.0,0.011398088
9055,1.0,1.0,0.05600485
9056,9.0,9.0,0.11882414
9057,6.0,6.0,0.3160622
9058,5.0,5.0,0.19468915
9059,5.0,5.0,0.6479739
9060,9.0,9.0,0.3285152
9061,8.0,8.0,0.12846762
9062,9.0,9.0,0.12304258
9063,8.0,8.0,0.14014457
9064,7.0,7.0,0.21450527
9065,4.0,4.0,0.4063052
9066,5.0,5.0,0.035816185
9067,2.0,2.0,0.20389172
9068,9.0,9.0,0.10933791
9069,3.0,3.0,0.55531836
9070,5.0,5.0,0.14103815
9071,6.0,6.0,0.21473147
9072,9.0,9.0,0.35604346
9073,6.0,6.0,0.24412677
9074,8.0,8.0,0.18028563
9075,7.0,7.0,0.15744832
9076,7.0,7.0,0.48641518
9077,5.0,5.0,0.12160342
9078,7.0,7.0,0.32025945
9079,2.0,2.0,0.25956398
9080,7.0,7.0,0.16810718
9081,1.0,1.0,0.13851649
9082,2.0,2.0,0.26993644
9083,9.0,9.0,0.21236564
9084,3.0,3.0,0.3594888
9085,3.0,3.0,0.12353607
9086,8.0,8.0,0.016201174
9087,7.0,7.0,0.113001935
9088,2.0,2.0,0.19076374
9089,5.0,5.0,0.08750337
9090,7.0,7.0,0.029404918
9091,7.0,7.0,0.06819428
9092,3.0,3.0,0.035824623
9093,1.0,1.0,0.12928836
9094,8.0,8.0,0.34654677
9095,9.0,9.0,0.12554751
9096,7.0,7.0,0.14861074
9097,3.0,3.0,0.30651835
9098,9.0,9.0,0.29260364
9099,8.0,8.0,0.15734403
9100,5.0,5.0,0.229956
9101,3.0,3.0,0.31694192
9102,4.0,4.0,0.12356546
9103,9.0,9.0,0.100943565
9104,4.0,4.0,0.24525997
9105,9.0,9.0,0.061116155
9106,2.0,2.0,0.06710745
9107,9.0,9.0,0.3466696
9108,1.0,1.0,0.1509924
9109,8.0,8.0,0.5717969
9110,7.0,7.0,0.34951597
9111,0.0,0.0,0.04356883
9112,1.0,1.0,0.023193201
9113,9.0,9.0,0.18592863
9114,3.0,3.0,0.37078974
9115,8.0,8.0,0.1040371
9116,0.0,0.0,0.07305913
9117,1.0,1.0,0.12445355
9118,6.0,6.0,0.19514903
9119,1.0,1.0,0.052593924
9120,5.0,5.0,0.011677256
9121,3.0,3.0,0.039694175
9122,3.0,3.0,0.2253113
9123,7.0,7.0,0.23703505
9124,1.0,1.0,0.51630616
9125,3.0,3.0,0.08936725
9126,4.0,4.0,0.20239083
9127,3.0,3.0,0.15535223
9128,2.0,2.0,0.19844957
9129,1.0,1.0,0.29787076
9130,3.0,3.0,0.118942864
9131,6.0,6.0,0.062165502
9132,3.0,3.0,0.15588948
9133,4.0,4.0,0.41710138
9134,9.0,9.0,0.18297137
9135,4.0,4.0,0.047135726
9136,6.0,6.0,0.0022904703
9137,6.0,6.0,0.14442678
9138,7.0,7.0,0.122117974
9139,3.0,3.0,0.0397786
9140,4.0,4.0,0.023161858
9141,3.0,3.0,0.4053701
9142,4.0,4.0,0.16532946
9143,4.0,4.0,0.094702154
9144,0.0,0.0,0.3506553
9145,2.0,2.0,0.17283213
9146,3.0,3.0,0.08690463
9147,3.0,3.0,0.06021893
9148,3.0,3.0,0.03271981
9149,1.0,1.0,0.049309853
9150,3.0,3.0,0.1947278
9151,7.0,7.0,0.01915023
9152,9.0,9.0,0.1320246
9153,6.0,6.0,0.05114861
9154,3.0,3.0,0.110579364
